date,market_ew30,high_volatility_lb63_b3_monthly,high_volatility_lb21_b5_monthly,high_volatility_lb63_b5_monthly,high_volatility_lb252_b10_monthly,high_volatility_lb252_b3_monthly,time_series_momentum_lb126_monthly,cross_momentum_lb252_skip21_b3_weekly,time_series_momentum_lb252_monthly,cross_momentum_lb21_skip0_b5_monthly,cross_momentum_lb63_skip0_b10_monthly,cross_momentum_lb21_skip0_b3_monthly,time_series_momentum_lb21_monthly,cross_momentum_lb21_skip0_b10_monthly,time_series_momentum_lb63_monthly,time_series_momentum_lb126_weekly,cross_reversal_lb63_skip0_b5_weekly,high_volatility_lb126_b3_monthly,time_series_momentum_lb252_weekly,cross_reversal_lb126_skip0_b5_weekly,time_series_momentum_lb63_weekly,cross_momentum_lb63_skip0_b5_monthly,cross_momentum_lb63_skip0_b3_monthly,low_volatility_lb21_b3_monthly,low_volatility_lb21_b5_monthly,cross_reversal_lb21_skip0_b3_weekly,low_volatility_lb126_b3_monthly,low_volatility_lb63_b3_monthly,cross_momentum_lb252_skip21_b3_monthly,cross_reversal_lb126_skip0_b10_monthly,cross_reversal_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b3_monthly,cross_momentum_lb252_skip21_b5_monthly,cross_momentum_lb252_skip21_b5_weekly,low_volatility_lb252_b3_monthly,low_volatility_lb63_b5_monthly,cross_momentum_lb63_skip0_b10_weekly,low_volatility_lb126_b5_monthly,low_volatility_lb252_b5_monthly,cross_momentum_lb63_skip0_b5_weekly,cross_momentum_lb63_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_monthly,cross_momentum_lb252_skip21_b10_monthly,cross_momentum_lb126_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_weekly,cross_momentum_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b10_monthly,cross_momentum_lb252_skip21_b10_weekly,cross_reversal_lb21_skip0_b10_weekly,low_volatility_lb252_b10_monthly,low_volatility_lb63_b10_monthly,time_series_reversal_lb21_monthly,low_volatility_lb126_b10_monthly,cross_reversal_lb21_skip0_b5_weekly,low_volatility_lb21_b10_monthly,time_series_reversal_lb252_monthly,time_series_reversal_lb126_monthly,cross_reversal_lb63_skip0_b3_weekly,high_volatility_lb21_b10_monthly,high_volatility_lb126_b10_monthly,high_volatility_lb126_b5_monthly,cross_momentum_lb21_skip0_b3_weekly,cross_momentum_lb21_skip0_b5_weekly,high_volatility_lb21_b3_monthly,cross_momentum_lb21_skip0_b10_weekly,time_series_reversal_lb63_weekly,high_volatility_lb252_b5_monthly,high_volatility_lb63_b10_monthly,time_series_reversal_lb126_weekly,time_series_reversal_lb63_monthly,time_series_momentum_lb21_weekly,time_series_reversal_lb21_weekly,cross_reversal_lb63_skip0_b5_monthly,cross_reversal_lb63_skip0_b10_weekly,cross_reversal_lb63_skip0_b10_monthly,cross_reversal_lb63_skip0_b3_monthly,cross_reversal_lb252_skip21_b3_monthly
2018-03-08,20.08704044,1.068265171e-05,3.724495721e-05,8.733285593e-08,5.693704713e-06,3.379919827e-06,95.52725557,1.98428974,61.25072925,0.1753931964,1.233199148,0.1469740857,0.2361603694,0.1319399533,4.976008017,14.03365645,0.06366110045,0.02291426408,10.40962025,0.02851924865,2.93368342,6.578258226,6.199115567,1.433626948,1.353499109,0.7211010562,1.612270241,0.6746373463,1.58685011,0.8633903023,0.8263345623,5.552230378,2.211200441,0.928087903,0.1087665931,0.06522922526,0.09539000132,0.002948251516,0.01089262503,0.6297309528,2.10191701,1.04280572,1.233407448,1.722233235,3.054722867,1.52846659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-09,20.08704044,9.834747337e-06,3.633348214e-05,8.476970588e-08,5.67543886e-06,3.209897358e-06,103.2354058,2.203963079,65.00609019,0.1676907475,1.247874193,0.1312540023,0.2183587447,0.1311857324,5.068558236,14.64799792,0.06466932426,0.0222254477,10.8656524,0.02858400076,2.947862814,6.408562639,5.886181963,1.480936613,1.370881866,0.7422183206,1.670215014,0.7209338113,1.723255783,0.861756599,0.8247881964,5.604930743,2.486365927,1.02114686,0.1136040313,0.06686039553,0.09203680846,0.002995983882,0.01117447936,0.5914309595,1.865041061,1.069874487,1.437995742,1.741678103,3.040204266,1.58858137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-12,20.08704044,9.742986347e-06,3.478756918e-05,7.963809138e-08,5.510524637e-06,3.162235877e-06,102.2545083,1.99781087,64.4897203,0.1545132188,1.164120906,0.1202296352,0.2176340122,0.1244377041,5.039107617,14.56584949,0.06697352912,0.0220259154,10.80190086,0.02987362657,2.921524847,5.9614054,5.267206448,1.482099335,1.401397571,0.7631720974,1.687923389,0.7266741595,1.660177625,0.8641943756,0.8269872683,5.201708509,2.353426786,0.9578047913,0.1150837583,0.07029870233,0.08147018806,0.0031438369,0.01135287387,0.5100049828,1.663954271,0.9920954815,1.374629611,1.569820402,2.749067914,1.499417006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-13,20.08704044,9.342094994e-06,3.257051343e-05,7.376937282e-08,5.217253196e-06,3.029917222e-06,99.85744244,1.857775557,63.47105206,0.1422924779,1.039961981,0.1121301058,0.2205353443,0.1141397045,4.978455454,14.29238711,0.06901562018,0.02167684416,10.62181659,0.03102781515,2.867381449,5.512152276,4.864443894,1.519889206,1.447855078,0.7801998199,1.719371177,0.7521425655,1.633776128,0.867500355,0.8299086867,4.87901998,2.314957467,0.9143791735,0.1192950697,0.0746721493,0.0673800346,0.003445485982,0.01196257969,0.4496727574,1.483530309,0.9169360434,1.3326381,1.440140418,2.524690761,1.387325339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-14,20.08704044,8.889820621e-06,3.044438808e-05,6.773271814e-08,5.100090983e-06,2.823465141e-06,96.57802184,1.898882191,61.86661694,0.1459163479,1.064539747,0.1104288264,0.226862354,0.1224021019,4.954367494,13.93568862,0.06976528525,0.02100293162,10.36350082,0.03096080165,2.836647883,5.386099112,4.795772659,1.553312612,1.496651907,0.774026849,1.781813805,0.7829478138,1.638197835,0.8672752867,0.8297423545,4.87903493,2.347103367,0.9481786844,0.1263581357,0.07979372592,0.06928092334,0.003593634204,0.01253660089,0.4305335912,1.406674423,0.8914904503,1.381373839,1.435904464,2.536343265,1.393255812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-15,20.08704044,8.850814209e-06,3.058963644e-05,6.797879784e-08,5.179070743e-06,2.896794168e-06,95.66115968,1.934645089,61.64192705,0.1511655251,1.11329354,0.1154161234,0.2301723636,0.1269610928,4.970627003,13.83031896,0.0689833335,0.02097665934,10.26949189,0.03026925285,2.84409746,5.640002435,4.960297147,1.53202402,1.492993098,0.7668268971,1.784386234,0.7858311763,1.63455765,0.8657691743,0.8283960868,4.987735361,2.3369739,0.9555245036,0.1235354821,0.0795526498,0.07230177537,0.003568006048,0.01249961526,0.4495130916,1.451135651,0.9314136815,1.436130432,1.479164527,2.657330472,1.441452662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-16,20.08704044,9.378929315e-06,3.129870467e-05,7.110718526e-08,5.416103619e-06,2.977351834e-06,97.80432576,1.894028014,62.85329584,0.1458156564,1.1228392,0.1130318293,0.2264191592,0.126077231,4.993615315,14.0482477,0.0691335156,0.0212839487,10.48430153,0.03008485539,2.863948368,5.60513174,4.851323848,1.485513303,1.475249341,0.7671842509,1.754232274,0.7465059578,1.586495397,0.864834733,0.8275661934,5.037383349,2.239102358,0.9472125853,0.1205682899,0.07650686042,0.07277305452,0.003426967916,0.01195332601,0.4456802309,1.399362489,0.9648183984,1.412072181,1.499477411,2.691639436,1.47211895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-19,20.08704044,8.966716476e-06,3.012214504e-05,6.752446635e-08,5.263172565e-06,2.770681308e-06,91.94284306,1.948017252,59.89226278,0.1468015249,1.106556289,0.1146304512,0.239340055,0.1269073502,4.92612226,13.50008136,0.07015595976,0.02086678139,10.05995002,0.03036219759,2.829619533,5.508290533,4.864512212,1.540539943,1.503766592,0.7743599457,1.794143654,0.7743228266,1.61982606,0.8653108533,0.8279852135,4.998777547,2.293866941,0.9606141466,0.1278291063,0.07972982176,0.06999071535,0.003684599441,0.01261312596,0.4192600177,1.349920525,0.9350782334,1.402410144,1.42346814,2.637045695,1.456359648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-20,20.08704044,9.17569316e-06,3.184170558e-05,7.259372611e-08,5.638922703e-06,2.906019853e-06,93.6038132,2.064675846,60.84268054,0.1526390137,1.181589658,0.1183137122,0.2409915469,0.1364277649,4.955501276,13.66322761,0.06898798763,0.02112036088,10.1879851,0.02917819865,2.858137501,5.733678833,5.080420248,1.504285065,1.459821399,0.772357196,1.769024674,0.7591305427,1.656932155,0.8621833897,0.8250722214,5.401503637,2.388566563,1.041170883,0.122466708,0.07474949556,0.08055019854,0.003420148821,0.01178359617,0.4461222131,1.439342091,1.035144897,1.490789621,1.523229948,2.851677543,1.5642059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-21,20.08704044,1.054790457e-05,3.588518216e-05,8.89261717e-08,6.481016889e-06,3.37920862e-06,95.68048014,1.974824053,61.79444396,0.140464135,1.224993648,0.1085925184,0.2392202165,0.1372175624,4.969090912,13.87366212,0.06785987547,0.02227407986,10.38316776,0.02824772141,2.874102876,5.925093491,5.007293344,1.350674595,1.364198955,0.7786752523,1.657126096,0.6631639259,1.619362488,0.8601485331,0.8232029432,5.651241265,2.198338365,1.013688115,0.105204126,0.06063917589,0.08607727013,0.002683878841,0.009606785384,0.4740269367,1.507614403,1.140775838,1.4333967,1.676363005,3.039068572,1.63817004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-22,20.08704044,8.487737625e-06,2.73488239e-05,6.44569644e-08,5.347056182e-06,2.552604493e-06,82.24832553,1.713836291,54.47277486,0.1361748184,0.9591884349,0.1028428395,0.2631734928,0.1275961285,4.768378514,12.60312556,0.07263738019,0.02024688633,9.464691693,0.03074216766,2.745953238,5.118632849,4.644064389,1.519051302,1.534476497,0.7819937839,1.836102864,0.7759952225,1.577694182,0.8668807779,0.8294229223,4.915880989,2.086035344,0.8637427807,0.1281296663,0.07504109132,0.05811886708,0.003420196963,0.01176496652,0.3472035268,1.254542682,0.8715983823,1.268909482,1.326265987,2.491763823,1.38127019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-23,20.08704044,8.739918163e-06,2.796805758e-05,6.83594204e-08,5.530191014e-06,2.580586869e-06,75.94973047,1.700296957,50.77331781,0.1406765936,0.98868487,0.1087611626,0.2832906737,0.1315507826,4.685315686,11.98009313,0.07215695839,0.02047211707,8.9724016,0.03056242765,2.710140667,5.333743526,4.928510936,1.507392829,1.516739565,0.7983378104,1.812673094,0.7565403486,1.571518286,0.8663994471,0.8289476016,5.029768121,1.981363677,0.8646450867,0.1269251737,0.07123048314,0.06022149987,0.003309211965,0.01114331154,0.3561527918,1.316002456,0.8754365888,1.184753113,1.329614849,2.522408857,1.398011469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-26,20.08704044,8.903252587e-06,3.005024474e-05,7.237214196e-08,5.851170773e-06,2.678669548e-06,83.91101702,1.957330545,55.14555533,0.1495225286,1.100800671,0.113179644,0.2624245587,0.1427029799,4.826575688,12.46672258,0.07058483978,0.02056823376,9.569575339,0.02936871568,2.639204183,5.599843764,5.124158893,1.47061551,1.458893838,0.7989077049,1.802850136,0.7445169422,1.651499103,0.8612041181,0.8251344388,5.386727416,2.198799766,1.011087305,0.1227752052,0.0676927546,0.06963201518,0.003032937899,0.01059026742,0.3847069538,1.393966862,0.9714751452,1.379848395,1.442486108,2.725383791,1.531754468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-27,20.08704044,7.977575903e-06,2.48841728e-05,5.922128246e-08,4.918424832e-06,2.251832009e-06,76.94734793,1.590642267,50.80017664,0.141739262,0.9287507831,0.1087417802,0.2732651118,0.1314838443,4.702885781,11.99454633,0.07239180526,0.0195243241,9.006636635,0.03098603676,2.654551529,5.197683827,4.829175441,1.581730972,1.588835011,0.7839834642,1.908843071,0.8107255195,1.571593238,0.8670830373,0.8302827331,4.722803717,1.947124374,0.7834829936,0.1397320692,0.07819306643,0.05528307894,0.003663957859,0.01208052169,0.3473130745,1.291133814,0.7954795667,1.152875948,1.276619754,2.416604943,1.332945655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-28,20.08704044,7.131923967e-06,2.188305987e-05,4.999113316e-08,4.142541373e-06,2.028512055e-06,74.58885326,1.303803142,49.44445429,0.1358527891,0.8384816582,0.105703513,0.2739048273,0.1186716887,4.657894093,11.68274145,0.07597817562,0.01887096452,8.794378466,0.03243044143,2.616583225,4.880092723,4.560484691,1.685674426,1.686054231,0.7983462519,1.981414279,0.8829774298,1.524071552,0.8716276176,0.8349574401,4.273175491,1.84669933,0.6669950427,0.1514507195,0.08839567329,0.04354124132,0.004350010696,0.01359724164,0.2813320863,1.055301267,0.6899397562,1.076593518,1.120639102,2.180107375,1.174214854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-29,20.08704044,7.74350684e-06,2.376200697e-05,5.57969575e-08,4.648025767e-06,2.178335079e-06,79.6514367,1.407069768,52.20498023,0.1360044243,0.8840343031,0.1045883842,0.2597691632,0.1214032133,4.735136834,12.00753087,0.07460074875,0.01959511366,9.194597752,0.03198106057,2.564115505,5.044479845,4.655830032,1.628052237,1.613690769,0.8060985225,1.896039606,0.8202470825,1.563162396,0.8694411248,0.832815587,4.424784159,1.924046579,0.7246230467,0.1421271639,0.0799319008,0.04589006473,0.003825668106,0.01231758032,0.3012547011,1.119098797,0.7325610828,1.102108135,1.139302548,2.244591798,1.238854376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-02,20.08704044,7.499075467e-06,2.263006986e-05,5.335104626e-08,4.589449821e-06,2.202035668e-06,74.63630003,1.400042839,47.80655055,0.1377421515,0.8853381845,0.1063464329,0.2733620736,0.1249534839,4.841027729,11.45672429,0.07479125822,0.01967868932,8.660944111,0.0324961646,2.651022051,5.014699382,4.63116708,1.679539907,1.652901471,0.8008281056,1.885626773,0.8413712109,1.558222317,0.8702312949,0.8335743057,4.405805186,1.871273221,0.7068799222,0.1407389133,0.08288902657,0.04599708146,0.003992220424,0.01267433906,0.297840889,1.108702773,0.7050134886,1.07144933,1.132746214,2.168143106,1.214316052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-03,20.08704044,7.697012376e-06,2.329528018e-05,5.437232804e-08,4.850301615e-06,2.251594172e-06,77.14171936,1.384285863,50.26671352,0.1337445863,0.851844242,0.1012096448,0.26533616,0.123303335,4.759340055,11.73648881,0.07587316579,0.019857639,8.968282123,0.03249711263,2.583903087,4.879555129,4.593995517,1.66115823,1.627156015,0.8135340138,1.865032936,0.8219603848,1.548512077,0.8707463784,0.8340652178,4.329786651,1.836446942,0.6948659515,0.1379055881,0.0815129354,0.04354885677,0.003915020391,0.01232570412,0.2813487916,1.09378477,0.7049664409,1.081576125,1.105328065,2.168010418,1.199237238,0.9880487521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-04,20.08704044,7.563484594e-06,2.275999184e-05,5.243670864e-08,4.70303064e-06,2.208242957e-06,78.44029086,1.317478774,52.22538848,0.1341666899,0.8069584943,0.09570470384,0.2580944882,0.1228436058,4.692395959,11.88009723,0.07776795587,0.01970288753,9.209257314,0.03281718288,2.529381975,4.651936656,4.259115748,1.66699632,1.647061435,0.8279863213,1.882574112,0.8344904999,1.507109527,0.8719334144,0.8351977929,4.249064351,1.836739886,0.694967297,0.140291461,0.08403593879,0.04031834866,0.004056765628,0.01286326316,0.2542988848,0.9603983741,0.6891236125,1.091587411,1.076408814,2.12321892,1.164844217,0.9608050639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-05,20.08704044,8.086440779e-06,2.386892265e-05,5.677073453e-08,5.143111893e-06,2.384891168e-06,80.67417671,1.357036294,54.25555804,0.1310479435,0.8114851192,0.0912474709,0.2521442514,0.1217574114,4.653876287,12.12658387,0.07751287074,0.02034547961,9.456144355,0.03257642035,2.498149414,4.680671908,4.325696785,1.605185917,1.604343528,0.840488182,1.80882214,0.7839340725,1.532147822,0.8704740857,0.8338074999,4.256795615,1.82711466,0.6916669518,0.1302490024,0.07801805336,0.04063616679,0.003712012547,0.01162158873,0.2575421895,0.9857427119,0.700679674,1.110550004,1.079159993,2.156023892,1.205946824,0.9934231654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-06,20.08704044,7.242524305e-06,2.117532316e-05,4.899246754e-08,4.661402243e-06,2.100253859e-06,74.99672263,1.241215936,49.59418311,0.1399334546,0.7591827809,0.09974843683,0.2660910986,0.130560802,4.740002964,11.50518081,0.07911714367,0.01935451658,8.89593468,0.03339143265,2.567736871,4.498484875,4.2732012,1.698811104,1.701415123,0.8152854612,1.916128171,0.8565077561,1.459860747,0.8731864233,0.8363909776,4.166822094,1.652946929,0.6319238253,0.1443510677,0.08737304855,0.03695620023,0.004240488054,0.01291615481,0.2368442899,0.9655609428,0.6607466542,1.002223495,1.047112028,2.04275474,1.127127325,0.9309416569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-09,20.08704044,7.511173272e-06,2.184453574e-05,4.987581415e-08,4.676770312e-06,2.140188743e-06,75.53523948,1.270097375,49.7990819,0.1381158928,0.7700962047,0.0968923057,0.2646457824,0.1259827921,4.736366305,11.51778103,0.07944368729,0.01950428051,8.922019864,0.03312480099,2.556995231,4.616958891,4.314557351,1.686430141,1.673066999,0.8295633353,1.898438744,0.8288431302,1.483624207,0.872869329,0.8363389758,4.284095216,1.705838805,0.657166893,0.1419125948,0.08601753664,0.03714980544,0.004162370537,0.01258821396,0.2323903765,0.9807254984,0.6717889832,1.014186046,1.078602633,2.074869087,1.127872542,0.9378223949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-10,20.08704044,8.728073927e-06,2.538556357e-05,6.13287239e-08,5.551657814e-06,2.547208956e-06,79.92961437,1.392565508,53.59470237,0.1242458875,0.8113750902,0.08411485407,0.251063032,0.1139745254,4.686524884,11.80574297,0.08062599409,0.02101381279,9.392622005,0.03271092153,2.4175649,4.714382816,4.268605093,1.550965586,1.52940358,0.8587798571,1.722556943,0.7111264998,1.549549052,0.8699963441,0.8339149637,4.356819405,1.847994978,0.725895317,0.1178553645,0.06898395159,0.03485177045,0.003182524469,0.009808493798,0.2191516611,0.9664988024,0.6997676015,1.10194791,1.096574793,2.128744014,1.196560538,1.00058049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-11,20.08704044,8.461456598e-06,2.4946528e-05,5.905736818e-08,5.603529883e-06,2.446214526e-06,79.15034564,1.397207643,52.91471817,0.1306375028,0.8060840637,0.09045138901,0.2549812349,0.1214015291,4.714499347,11.78714599,0.07962739089,0.02067531283,9.309853143,0.03255559967,2.454199378,4.760919409,4.326939201,1.572395462,1.543768216,0.8369323785,1.7569462,0.7307515032,1.555347773,0.8705413171,0.8332398039,4.41621055,1.809752222,0.7313172673,0.1221651328,0.07125260487,0.03570214259,0.003307924479,0.009907162558,0.2296047424,0.9881495941,0.7080587277,1.092154956,1.125015993,2.149649576,1.216750138,0.987960269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-12,20.08704044,9.166427832e-06,2.744626706e-05,6.524800932e-08,6.050079602e-06,2.583284993e-06,81.61597284,1.523802829,54.63774675,0.1244496461,0.8812145721,0.08552433196,0.2495335321,0.1123516955,4.711596576,11.96386152,0.07862063426,0.02114461638,9.52042601,0.0318139577,2.430315019,5.098291491,4.553522866,1.46909656,1.459971771,0.8512778753,1.707885896,0.6760580013,1.622749596,0.867540731,0.8309801091,4.515872762,2.012999701,0.7947075995,0.1158978007,0.06465269385,0.03717726232,0.002941918855,0.009175510779,0.2407256396,1.075534837,0.758362744,1.216119344,1.153593821,2.250751063,1.28536267,1.0566438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-13,20.08704044,9.016265904e-06,2.683424666e-05,6.334103317e-08,6.029986543e-06,2.509427812e-06,80.40392833,1.463711703,53.75004074,0.1279677573,0.8057485528,0.08886051327,0.2517417164,0.1159422845,4.690609797,11.84823206,0.07982307594,0.02089757798,9.414208228,0.03220542968,2.430329499,4.902338446,4.446052388,1.49420249,1.477880106,0.846004575,1.732707769,0.6861631034,1.592242173,0.8700807111,0.8330369008,4.432940592,1.885178371,0.7608184383,0.118963508,0.06634523804,0.03374059105,0.003034611735,0.009238803612,0.22669519,1.032733412,0.7212403396,1.112638494,1.150137543,2.19405538,1.219700776,0.9948613898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-16,20.08704044,8.49505424e-06,2.560252875e-05,6.051312633e-08,5.858090285e-06,2.387839084e-06,82.09372546,1.376499447,55.05255426,0.1322927878,0.7810394502,0.09539494974,0.2493492732,0.1216643494,4.630832239,11.99500237,0.08008465886,0.02048209302,9.571369625,0.03272221136,2.365909099,4.885083217,4.449025572,1.508946569,1.515102548,0.8418905597,1.775431456,0.7222688481,1.539814179,0.8705173862,0.8333859314,4.305118137,1.773337863,0.7335671964,0.1242740918,0.06898894839,0.03170420788,0.003181001862,0.00958942379,0.2233254577,0.9843422587,0.6920816914,1.054101241,1.092037906,2.117589042,1.208525822,0.9848217272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-17,20.08704044,9.467913828e-06,2.872095665e-05,6.788659999e-08,6.218489411e-06,2.533769623e-06,85.12679289,1.517016883,57.43786081,0.1275076991,0.8488559152,0.09170784404,0.2406908899,0.114450991,4.626815374,12.27248403,0.07772207692,0.02099521222,9.855236334,0.03150864464,2.327057478,5.204958328,4.645099173,1.409500267,1.414592884,0.8584149977,1.720763163,0.6478094992,1.6269074,0.8668770017,0.8300232436,4.538127224,1.967952361,0.8069568276,0.1173390576,0.06153102429,0.03372499615,0.002765466774,0.008540937404,0.2485334153,1.097546439,0.7471963091,1.162271346,1.15581491,2.282203727,1.311141606,1.067737504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-18,20.08704044,1.041551862e-05,3.117420101e-05,7.649952132e-08,6.931929144e-06,2.866324703e-06,87.27068927,1.682435282,59.15954869,0.117561997,0.8864901785,0.08537460187,0.2383791278,0.1111482402,4.630323694,12.49774747,0.07978012624,0.02212794236,10.05652704,0.03036525515,2.291978229,5.275595315,4.57537225,1.359002856,1.347511756,0.8617214954,1.605091856,0.5881626535,1.724999265,0.8642711645,0.826992407,4.717703864,2.088208825,0.8740432148,0.1031017157,0.05449428979,0.03119393441,0.002382580997,0.007203401476,0.2236413773,1.020688369,0.8032756143,1.217443346,1.176614612,2.453452587,1.410782515,1.131502353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-19,20.08704044,1.122728606e-05,3.275878979e-05,8.181116515e-08,7.0713985e-06,3.13973076e-06,88.3540347,2.034093139,59.24764819,0.1129446618,1.073671294,0.08043320034,0.2441138465,0.1051159261,4.737426913,12.65479912,0.07867063682,0.02299430353,10.06517472,0.02780234699,2.360490093,5.984995498,4.787871843,1.341947049,1.308997594,0.8596245735,1.525004089,0.5452242053,1.889829784,0.8589852872,0.8217790421,5.372134118,2.421743387,1.021884735,0.09380306188,0.05102944663,0.03347038273,0.002198806865,0.006506399464,0.2355331895,1.033658719,0.9306622065,1.386746139,1.204117038,2.87603123,1.594052587,1.267838917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-20,20.08704044,1.126306623e-05,3.331016071e-05,8.320055627e-08,6.993822119e-06,3.131710053e-06,86.44021254,2.067528059,57.23060304,0.1117863362,1.09170006,0.08220670166,0.2485613491,0.1034666355,4.784078601,12.49941369,0.07822383117,0.02297020609,9.830192319,0.027944285,2.425121519,6.088206088,4.914408593,1.333872786,1.296508509,0.8537716054,1.527075527,0.543573002,1.905215669,0.8593844614,0.8220348692,5.318452677,2.406973352,1.021063639,0.0940334727,0.05022860878,0.03379322448,0.002156929864,0.006356755544,0.2406188441,1.032654179,0.9171214156,1.398059061,1.177059611,2.846924451,1.583991642,1.256413251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-04-23,20.08704044,1.04800233e-05,3.100297649e-05,7.535462348e-08,6.591636428e-06,2.857385638e-06,85.76859657,2.072769651,56.73481162,0.1192594522,1.076041409,0.0891327605,0.2524504576,0.10871287,4.791379777,12.43151047,0.07751005968,0.02214474473,9.782238484,0.02770443657,2.437503341,6.153560471,4.947597357,1.389550397,1.347556724,0.8405539255,1.598169639,0.5795085744,1.904877001,0.8610435853,0.8229674844,5.362270843,2.357414654,1.000871425,0.1019496964,0.05461613573,0.03467922793,0.002385591318,0.00684807058,0.2482742694,1.021876219,0.9191249849,1.380342269,1.207330759,2.895358326,1.545133869,1.209315354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
