annual_sharpe,correlation,seed,seed_source,proposal_recall,method,fdp,conditional_power,end_to_end_power,discoveries,delay_days
1.75,0,20261251,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,562.153846154
1.75,0,20261251,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1174.45454545
1.75,0,20261252,inserted_20260730_block,1,SAFE-ALPHA,0,0.5,0.5,8,467.25
1.75,0,20261252,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1180.25
1.75,0,20261253,inserted_20260730_block,1,SAFE-ALPHA,0,0.4375,0.4375,7,648.142857143
1.75,0,20261253,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1154
1.75,0,20261254,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,457.363636364
1.75,0,20261254,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1163
1.75,0,20261255,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,524.076923077
1.75,0,20261255,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1129.45454545
1.75,0,20261256,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,728.333333333
1.75,0,20261256,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1129
1.75,0,20261257,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,777
1.75,0,20261257,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1143.28571429
1.75,0,20261258,inserted_20260730_block,1,SAFE-ALPHA,0,0.5,0.5,8,707.875
1.75,0,20261258,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1169
1.75,0,20261259,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,737.666666667
1.75,0,20261259,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1169
1.75,0,20261260,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,539.636363636
1.75,0,20261260,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1176.5
1.75,0,20261261,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,557.538461538
1.75,0,20261261,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1172.75
1.75,0,20261262,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,724.076923077
1.75,0,20261262,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1151.5
1.75,0,20261263,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,570.615384615
1.75,0,20261263,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1162.18181818
1.75,0,20261264,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,475.642857143
1.75,0,20261264,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1128.28571429
1.75,0,20261265,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,508.272727273
1.75,0,20261265,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1142
1.75,0,20261266,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,710.545454545
1.75,0,20261266,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.375,0.375,6,1136.5
1.75,0,20261267,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,422.666666667
1.75,0,20261267,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1184
1.75,0,20261268,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,638.916666667
1.75,0,20261268,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1146.5
1.75,0,20261269,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,589.636363636
1.75,0,20261269,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1155.36363636
1.75,0,20261270,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,589.181818182
1.75,0,20261270,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1166.27272727
1.75,0,20261271,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,760.333333333
1.75,0,20261271,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1135.78571429
1.75,0,20261272,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,503.083333333
1.75,0,20261272,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1144.625
1.75,0,20261273,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,578.5
1.75,0,20261273,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1155.15384615
1.75,0,20261274,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,506.454545455
1.75,0,20261274,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1170.36363636
1.75,0,20261275,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,564.75
1.75,0,20261275,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1169
1.75,0,20261276,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,519.214285714
1.75,0,20261276,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1152.84615385
1.75,0,20261277,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,544.75
1.75,0,20261277,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1165.25
1.75,0,20261278,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,546.833333333
1.75,0,20261278,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1162.18181818
1.75,0,20261279,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,647.25
1.75,0,20261279,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1129
1.75,0,20261280,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,807.636363636
1.75,0,20261280,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1149.90909091
1.75,0,20261281,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,559.333333333
1.75,0,20261281,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1162.33333333
1.75,0,20261282,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,686
1.75,0,20261282,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1135.25
1.75,0,20261283,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,638.857142857
1.75,0,20261283,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1144
1.75,0,20261284,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,589.181818182
1.75,0,20261284,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1143.5
1.75,0,20261285,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,698.727272727
1.75,0,20261285,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1145
1.75,0,20261286,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,583.307692308
1.75,0,20261286,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1151.5
1.75,0,20261287,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,742.25
1.75,0,20261287,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1172.75
1.75,0,20261288,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,577.071428571
1.75,0,20261288,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1120.25
1.75,0,20261289,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,582
1.75,0,20261289,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1165.66666667
1.75,0,20261290,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,526
1.75,0,20261290,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1109
1.75,0,20261291,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,591.625
1.75,0,20261291,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1124.9375
1.75,0,20261292,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,591.384615385
1.75,0,20261292,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1137.84615385
1.75,0,20261293,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,631.833333333
1.75,0,20261293,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1161.5
1.75,0,20261294,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,612.923076923
1.75,0,20261294,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1147.75
1.75,0,20261295,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,605.166666667
1.75,0,20261295,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1191.5
1.75,0,20261296,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,471.769230769
1.75,0,20261296,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1162.18181818
1.75,0,20261297,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,629.181818182
1.75,0,20261297,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1122.63636364
1.75,0,20261298,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,710.545454545
1.75,0,20261298,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1174.45454545
1.75,0,20261299,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,694.333333333
1.75,0,20261299,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1161.5
1.75,0,20261300,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,545
1.75,0,20261300,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1175
1.75,0,20261301,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,640.166666667
1.75,0,20261301,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1152.33333333
1.75,0,20261302,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,592.333333333
1.75,0,20261302,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1132.57142857
1.75,0,20261303,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,576.416666667
1.75,0,20261303,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1163.54545455
1.75,0,20261304,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,505
1.75,0,20261304,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1160
1.75,0,20261305,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,580.230769231
1.75,0,20261305,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1120.53846154
1.75,0,20261306,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,563.916666667
1.75,0,20261306,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1127.33333333
1.75,0,20261307,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,596.384615385
1.75,0,20261307,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1150.25
1.75,0,20261308,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,599.181818182
1.75,0,20261308,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1160.66666667
1.75,0,20261309,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.866666666667,0.8125,13,551.769230769
1.75,0,20261309,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.8,0.75,12,1152.75
1.75,0,20261310,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,758.5
1.75,0,20261310,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1152.84615385
1.75,0,20261311,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,811
1.75,0,20261311,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1194.71428571
1.75,0,20261312,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,729.461538462
1.75,0,20261312,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1140.15384615
1.75,0,20261313,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,579.636363636
1.75,0,20261313,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1160.66666667
1.75,0,20261314,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,706
1.75,0,20261314,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1139
1.75,0,20261315,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,684.461538462
1.75,0,20261315,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1145.92307692
1.75,0,20261316,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,578.083333333
1.75,0,20261316,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1163
1.75,0,20261317,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,626.416666667
1.75,0,20261317,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1143.09090909
1.75,0,20261318,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,672.666666667
1.75,0,20261318,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1207.57142857
1.75,0,20261319,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,566.416666667
1.75,0,20261319,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1143.5
1.75,0,20261320,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,525.545454545
1.75,0,20261320,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1140.36363636
1.75,0,20261321,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,602.25
1.75,0,20261321,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1150.25
1.75,0,20261322,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,546.833333333
1.75,0,20261322,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1160
1.75,0,20261323,inserted_20260730_block,0.9375,SAFE-ALPHA,0.0769230769231,0.8,0.75,13,642.25
1.75,0,20261323,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.8,0.75,12,1144
1.75,0,20261324,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,540.230769231
1.75,0,20261324,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1143.5
1.75,0,20261325,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,681.384615385
1.75,0,20261325,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1169
1.75,0,20261326,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,576
1.75,0,20261326,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1156.5
1.75,0,20261327,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,689.076923077
1.75,0,20261327,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1154
1.75,0,20261328,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,596
1.75,0,20261328,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1179
1.75,0,20261329,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,677
1.75,0,20261329,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.375,0.375,6,1151.5
1.75,0,20261330,inserted_20260730_block,1,SAFE-ALPHA,0,0.4375,0.4375,7,577.428571429
1.75,0,20261330,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.375,0.375,6,1156.5
1.75,0,20261331,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,704.571428571
1.75,0,20261331,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1151.85714286
1.75,0,20261332,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,664
1.75,0,20261332,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1178
1.75,0,20261333,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,475.5
1.75,0,20261333,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1162.33333333
1.75,0,20261334,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,741.909090909
1.75,0,20261334,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1187.75
1.75,0,20261335,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,580.090909091
1.75,0,20261335,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1143.09090909
1.75,0,20261336,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,549.846153846
1.75,0,20261336,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1163.54545455
1.75,0,20261337,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,403
1.75,0,20261337,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1187.33333333
1.75,0,20261338,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,556
1.75,0,20261338,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1163.54545455
1.75,0,20261339,inserted_20260730_block,1,SAFE-ALPHA,0,0.4375,0.4375,7,573.857142857
1.75,0,20261339,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1179.71428571
1.75,0,20261340,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,469.461538462
1.75,0,20261340,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1152.75
1.75,0,20261341,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,747.785714286
1.75,0,20261341,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1149.71428571
1.75,0,20261342,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,662.111111111
1.75,0,20261342,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1185.875
1.75,0,20261343,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,483.5
1.75,0,20261343,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1162.33333333
1.75,0,20261344,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,672.25
1.75,0,20261344,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1130.81818182
1.75,0,20261345,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,623.777777778
1.75,0,20261345,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1192.57142857
1.75,0,20261346,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.8,0.75,12,500.166666667
1.75,0,20261346,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.8,0.75,12,1176.5
1.75,0,20261347,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,590.166666667
1.75,0,20261347,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1156.5
1.75,0,20261348,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,451
1.75,0,20261348,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1130.25
1.75,0,20261349,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,742
1.75,0,20261349,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1176.5
1.75,0,20261350,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,521.833333333
1.75,0,20261350,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1152.5
1.75,0,20261351,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,492.363636364
1.75,0,20261351,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1125.66666667
1.75,0,20261352,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,608.5
1.75,0,20261352,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.3125,0.3125,5,1139
1.75,0,20261353,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,582.538461538
1.75,0,20261353,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1167.33333333
1.75,0,20261354,inserted_20260730_block,1,SAFE-ALPHA,0,0.875,0.875,14,637.785714286
1.75,0,20261354,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1155.25
1.75,0,20261355,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,594.333333333
1.75,0,20261355,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1143.61538462
1.75,0,20261356,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,593
1.75,0,20261356,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1175.42857143
1.75,0,20261357,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,553.692307692
1.75,0,20261357,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1150.53846154
1.75,0,20261358,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,694.888888889
1.75,0,20261358,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1172.33333333
1.75,0,20261359,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,478
1.75,0,20261359,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1149
1.75,0,20261360,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,532.538461538
1.75,0,20261360,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1154
1.75,0,20261361,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,651.555555556
1.75,0,20261361,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1124
1.75,0,20261362,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,655.166666667
1.75,0,20261362,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1169
1.75,0,20261363,inserted_20260730_block,1,SAFE-ALPHA,0,0.6875,0.6875,11,519.181818182
1.75,0,20261363,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1158.28571429
1.75,0,20261364,inserted_20260730_block,1,SAFE-ALPHA,0,0.75,0.75,12,547.25
1.75,0,20261364,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1186.14285714
1.75,0,20261365,inserted_20260730_block,1,SAFE-ALPHA,0,0.5625,0.5625,9,390.444444444
1.75,0,20261365,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1184
1.75,0,20261366,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,603.307692308
1.75,0,20261366,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1175.81818182
1.75,0,20261367,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,677.153846154
1.75,0,20261367,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1154
1.75,0,20261368,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,699.846153846
1.75,0,20261368,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1130.25
1.75,0,20261369,inserted_20260730_block,1,SAFE-ALPHA,0,0.625,0.625,10,575
1.75,0,20261369,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.5625,0.5625,9,1164
1.75,0,20261370,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,760.615384615
1.75,0,20261370,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1139
1.75,0,20261371,inserted_20260730_block,1,SAFE-ALPHA,0,0.8125,0.8125,13,701.769230769
